Ano de eleição,Cargo,Coligação,Cor/raça,Detalhe da situação de candidatura,Estado civil,Faixa etária,Federação,Gênero,Grau de instrução,Município,Nacionalidade,Nome social,Ocupação,Reeleição,Região,Sigla partido,Situação de candidatura,Situação de totalização,Tipo eleição,Turno,UF,Quantidade de candidatos,Quantidade de candidatos eleitos,Quantidade de candidatos para o 2º turno,Quantidade de candidatos não eleitos,Quantidade de candidatos suplentes,Quantidade de candidatos não informados,Data de carga
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,HORTOLÂNDIA,Brasileira nata,N,Jornalista e Redator,N,SUDESTE,PSOL,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,IGUATU,Brasileira nata,N,Professor de Ensino Médio,N,NORDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,CE,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,IPÊ,Brasileira nata,N,Comerciante,N,SUL,PP,Apto,Não eleito,Eleição Ordinária,1,RS,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,ITAIÓPOLIS,Brasileira nata,N,Técnico em Agronomia e Agrimensura,N,SUL,PPS,Apto,Não eleito,Eleição Ordinária,1,SC,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,ITAPURANGA,Brasileira nata,N,Comerciante,N,CENTRO-OESTE,PSDC,Apto,Não eleito,Eleição Ordinária,1,GO,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,ITUMBIARA,Brasileira nata,N,Servidor Público Estadual,N,CENTRO-OESTE,PSOL,Apto,Não eleito,Eleição Ordinária,1,GO,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,JACUPIRANGA,Brasileira nata,N,Farmacêutico,N,SUDESTE,PV,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,JUNCO DO SERIDÓ,Brasileira nata,N,Advogado,N,NORDESTE,PSB,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,JUNDIAÍ,Brasileira nata,N,Vereador,N,SUDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,LONDRINA,Brasileira nata,N,Professor de Ensino Fundamental,N,SUL,PT do B,Apto,Não eleito,Eleição Ordinária,1,PR,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,LONTRAS,Brasileira nata,N,Servidor Público Municipal,N,SUL,PT,Apto,Não eleito,Eleição Ordinária,1,SC,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,MACAÉ,Brasileira nata,N,Médico,N,SUDESTE,PV,Apto,Não eleito,Eleição Ordinária,1,RJ,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,MIGUELÓPOLIS,Brasileira nata,N,Servidor Público Municipal,N,SUDESTE,PSL,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,MONTE ALTO,Brasileira nata,N,Professor de Ensino Superior,N,SUDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,MONTE BELO,Brasileira nata,N,Odontólogo,N,SUDESTE,PTB,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,MORADA NOVA,Brasileira nata,N,Professor de Ensino Médio,N,NORDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,CE,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,NATÉRCIA,Brasileira nata,N,Engenheiro,N,SUDESTE,DEM,Apto,Eleito,Eleição Ordinária,1,MG,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,NAZARÉ DA MATA,Brasileira nata,N,Policial Militar,N,NORDESTE,DEM,Apto,Não eleito,Eleição Ordinária,1,PE,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,NOVA LIMA,Brasileira nata,N,Advogado,N,SUDESTE,PV,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,NOVA VENÉCIA,Brasileira nata,N,Administrador,N,SUDESTE,PSOL,Apto,Não eleito,Eleição Ordinária,1,ES,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,ORIENTE,Brasileira nata,N,Professor de Ensino Médio,N,SUDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,PACAJUS,Brasileira nata,N,Advogado,N,NORDESTE,PSOL,Apto,Não eleito,Eleição Ordinária,1,CE,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,PARANAVAÍ,Brasileira nata,N,"Técnico de Eletricidade, Eletrônica e Telecomunicações",N,SUL,PT,Apto,Não eleito,Eleição Ordinária,1,PR,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,PAULÍNIA,Brasileira nata,N,Médico,N,SUDESTE,PV,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,PEDRAS ALTAS,Brasileira nata,N,Médico,N,SUL,PSDB,Apto,Eleito,Eleição Ordinária,1,RS,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,PEDRO VELHO,Brasileira nata,N,Pedagogo,N,NORDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,RN,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,PIMENTA,Brasileira nata,N,Médico,N,SUDESTE,PSDB,Apto,Eleito,Eleição Ordinária,1,MG,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,PIRAJU,Brasileira nata,N,Servidor Público Estadual,N,SUDESTE,PV,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,PLANALTO ALEGRE,Brasileira nata,N,Empresário,N,SUL,PMDB,Apto,Não eleito,Eleição Ordinária,1,SC,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,PORTEIRINHA,Brasileira nata,N,Professor de Ensino Médio,N,SUDESTE,PSOL,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,PORTO NACIONAL,Brasileira nata,N,Engenheiro,N,NORTE,PSB,Apto,Não eleito,Eleição Ordinária,1,TO,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,PRESIDENTE BERNARDES,Brasileira nata,N,Agrônomo,N,SUDESTE,PSDB,Apto,Eleito,Eleição Ordinária,1,SP,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,RECIFE,Brasileira nata,N,Administrador,N,NORDESTE,DEM,Apto,Não eleito,Eleição Ordinária,1,PE,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,RESENDE COSTA,Brasileira nata,N,Servidor Público Estadual,N,SUDESTE,PDT,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,SANANDUVA,Brasileira nata,N,Professor de Ensino Fundamental,N,SUL,PT,Apto,Não eleito,Eleição Ordinária,1,RS,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,SANTO ANTÔNIO DE JESUS,Brasileira nata,N,Servidor Público Estadual,N,NORDESTE,PSOL,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,SANTO ANTÔNIO DO LEVERGER,Brasileira nata,N,Policial Militar,N,CENTRO-OESTE,PRB,Apto,Não eleito,Eleição Suplementar,1,MT,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,SEBASTIANÓPOLIS DO SUL,Brasileira nata,N,Prefeito,S,SUDESTE,DEM,Apto,Eleito,Eleição Ordinária,1,SP,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,SÃO BENTO,Brasileira nata,N,Agrônomo,N,NORDESTE,DEM,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,SÃO DOMINGOS,Brasileira nata,N,Professor de Ensino Médio,N,NORDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,SÃO FRANCISCO,Brasileira nata,N,Agrônomo,N,SUDESTE,PV,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,SÃO GONÇALO DOS CAMPOS,Brasileira nata,N,Empresário,N,NORDESTE,PV,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,SÃO JOSÉ DE PIRANHAS,Brasileira nata,N,Empresário,N,NORDESTE,PSB,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,SÃO JOSÉ DO CEDRO,Brasileira nata,N,Professor de Ensino Médio,N,SUL,PT,Apto,Não eleito,Eleição Ordinária,1,SC,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,SÃO JOSÉ DO MANTIMENTO,Brasileira nata,N,Prefeito,S,SUDESTE,PSDB,Apto,Eleito,Eleição Ordinária,1,MG,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,SÃO JOSÉ DO RIO PARDO,Brasileira nata,N,Professor de Ensino Superior,N,SUDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,SÃO SEBASTIÃO DO RIO PRETO,Brasileira nata,N,Odontólogo,N,SUDESTE,PHS,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,TERESINA,Brasileira nata,N,Historiador,N,NORDESTE,PCB,Apto,Não eleito,Eleição Ordinária,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,TRIZIDELA DO VALE,Brasileira nata,N,Químico,N,NORDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,MA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,TRÊS CORAÇÕES,Brasileira nata,N,Advogado,N,SUDESTE,PTC,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,UBERLÂNDIA,Brasileira nata,N,Veterinário,N,SUDESTE,PSOL,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,VARGEM GRANDE DO SUL,Brasileira nata,N,Médico,N,SUDESTE,DEM,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,VÁRZEA,Brasileira nata,N,Professor de Ensino Fundamental,N,NORDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,ALMENARA,Brasileira nata,N,Contador,N,SUDESTE,PSB,Apto,Não eleito,Eleição Suplementar,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,ALVORADA,Brasileira nata,N,Gerente,N,SUL,PTC,Apto,Não eleito,Eleição Ordinária,1,RS,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,ARCO-ÍRIS,Brasileira nata,N,Gerente,N,SUDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,BARRA BONITA,Brasileira nata,N,Administrador,N,SUDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,BRASILÂNDIA DO TOCANTINS,Brasileira nata,N,Administrador,N,NORTE,PT,Apto,Não eleito,Eleição Ordinária,1,TO,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,CARAUARI,Brasileira nata,N,Empresário,N,NORTE,PHS,Apto,Não eleito,Eleição Ordinária,1,AM,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,CHÃ PRETA,Brasileira nata,N,Agricultor,N,NORDESTE,PP,Apto,Não eleito,Eleição Ordinária,1,AL,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,FORMOSA DO SUL,Brasileira nata,N,Agricultor,N,SUL,PMDB,Apto,Não eleito,Eleição Ordinária,1,SC,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,MUCURI,Brasileira nata,N,Administrador,N,NORDESTE,PSOL,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,MUCURI,Brasileira nata,N,Auxiliar de Escritório e Assemelhados,N,NORDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,NATAL,Brasileira nata,N,Servidor Público Federal,N,NORDESTE,PSOL,Apto,Não eleito,Eleição Ordinária,1,RN,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,PAULA FREITAS,Brasileira nata,N,Prefeito,S,SUL,PTB,Apto,Eleito,Eleição Ordinária,1,PR,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,PEDRO CANÁRIO,Brasileira nata,N,Comerciante,N,SUDESTE,PSL,Apto,Não eleito,Eleição Ordinária,1,ES,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,PONTAL DO PARANÁ,Brasileira nata,N,Comerciante,N,SUL,PSOL,Apto,Não eleito,Eleição Ordinária,1,PR,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,RESENDE,Brasileira nata,N,Produtor de Espetáculos Públicos,N,SUDESTE,PTN,Apto,Não eleito,Eleição Ordinária,1,RJ,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,SALTINHO,Brasileira nata,N,"Técnico Contabilidade, Estatística, Economia Doméstica e Administração",N,SUDESTE,PPS,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,SANTA BRANCA,Brasileira nata,N,Vereador,N,SUDESTE,PSDB,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,SÃO FÉLIX DE BALSAS,Brasileira nata,N,Outros,N,NORDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,MA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,SÃO PEDRO DOS FERROS,Brasileira nata,N,Servidor Público Municipal,N,SUDESTE,PPS,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,TANGARÁ,Brasileira nata,N,Motorista de Veículos de Transporte Coletivo de Passageiros,N,NORDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,RN,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,ÁGUA SANTA,Brasileira nata,N,Agricultor,N,SUL,PSDB,Apto,Não eleito,Eleição Ordinária,1,RS,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),45 a 49 anos,,Feminino,Ensino Fundamental completo,MANHUMIRIM,Brasileira nata,N,Vereador,N,SUDESTE,PTB,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),45 a 49 anos,,Feminino,Ensino Fundamental incompleto,CENTRO DO GUILHERME,Brasileira nata,N,Agricultor,S,NORDESTE,PRB,Apto,Não eleito,Eleição Ordinária,1,MA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),45 a 49 anos,,Feminino,Ensino Fundamental incompleto,CERQUEIRA CÉSAR,Brasileira nata,N,Dona de Casa,N,SUDESTE,PT,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),45 a 49 anos,,Feminino,Ensino Fundamental incompleto,CRISTAL,Brasileira nata,N,Vereador,N,SUL,PSB,Apto,Não eleito,Eleição Ordinária,1,RS,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),45 a 49 anos,,Feminino,Ensino Médio completo,CALÇOENE,Brasileira nata,N,Empresário,N,NORTE,PMDB,Apto,Eleito,Eleição Ordinária,1,AP,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),45 a 49 anos,,Feminino,Ensino Médio completo,CANDEIAS DO JAMARI,Brasileira nata,N,Bancário e Economiário,N,NORTE,PRB,Apto,Não eleito,Eleição Ordinária,1,RO,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),45 a 49 anos,,Feminino,Ensino Médio completo,CONGONHAS,Brasileira nata,N,Empresário,N,SUDESTE,PC do B,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),45 a 49 anos,,Feminino,Ensino Médio completo,CORIBE,Brasileira nata,N,Comerciante,N,NORDESTE,PC do B,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),45 a 49 anos,,Feminino,Ensino Médio completo,SÃO PEDRO DO PIAUÍ,Brasileira nata,N,Agricultor,N,NORDESTE,PP,Apto,Não eleito,Eleição Suplementar,1,PI,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,PARTIDO ISOLADO,#NE,Deferido,Casado(a),45 a 49 anos,,Feminino,Ensino Médio completo,ÁGUA LIMPA,Brasileira nata,N,Vereador,N,CENTRO-OESTE,PT,Apto,Não eleito,Eleição Ordinária,1,GO,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
